toi,tid,tfopwg_disp,pl_orbper,pl_trandep,pl_tranmid
"4405.01",177254988,"PC",5.9214231,1221.9430373,2459039.6418280
"4405.02",177254988,"PC",1.0929203,377.4316425,2459036.8236880
"4407.01",207238953,"PC",7.1366507,768.4493836,2459089.9022900
"4408.01",260189643,"PC",2.0542380,1994.0593535,2459036.3417580
"4411.01",366484980,"KP",13.7748361,309.0000000,2460236.6279010
"4412.01",35315453,"FP",2.0340967,1283.0000000,2460119.0311040
"4413.01",142019343,"PC",4.4719815,169.7903607,2460986.0784770
"4414.01",1405997635,"FP",1.8697825,2940.0000000,2459385.3948800
"4415.01",1234810324,"APC",1.8301080,3391.0000000,2460121.3966260
"4416.01",79605791,"PC",9.3305377,5610.0000000,2459378.5257510
"4417.01",208297760,"PC",5.2574854,1250.0000000,2459382.7140350
"4418.01",295593712,"PC",7.6247217,813.0000000,2460120.3371430
"4419.01",352229268,"PC",16.1551340,590.0000000,2459365.2468730
"4420.01",362709886,"PC",4.7259317,6309.6615331,2459363.1511220
"4421.01",141412823,"FP",21.7004042,406.0000000,2460151.6668400
"4422.01",263748033,"PC",4.9082600,8881.0000000,2460119.5199890
"4423.01",344600402,"FP",1.3875331,952.0000000,2460123.8877160
"4424.01",326386495,"PC",17.7424733,880.0000000,2459383.7970010
"4425.01",106940971,"PC",5.4128020,5278.1957566,2460100.1810000
"4426.01",271354351,"KP",3.9051260,23549.9259888,2459422.1266630
"4427.01",207339000,"PC",4.6182631,20287.6182680,2459940.4642110
"4428.01",271042217,"KP",1.8555745,10888.0377261,2459770.5013060
"4429.01",233188747,"PC",3.4505658,15044.6453237,2459939.6137960
"4430.01",362222177,"PC",6.6363577,7470.0000000,2459884.0312420
"4431.01",121660904,"KP",4.8854844,7009.1394983,2459422.8437970
"4432.01",198610218,"PC",3.0413391,27645.4859583,2459771.2294750
"4433.01",158551257,"FP",0.9023951,5385.0871091,2459797.2317280
"4434.01",63452790,"KP",2.6843081,18209.9206621,2459392.8135540
"4435.01",122596693,"KP",3.5256535,23882.7029386,2459420.6677310
"4436.01",420268415,"PC",1.7590566,10499.9757194,2459767.6110280
"4437.01",237205154,"PC",5.8929985,17850.0000000,2459915.1630410
"4438.01",22233480,"CP",7.4463034,4045.7241785,2459396.4095780
"4439.01",267545252,"PC",3.3792358,18782.5364499,2459420.2071440
"4440.01",164786087,"KP",4.0822894,16484.9762858,2459391.0842260
"4441.01",23982469,"PC",4.3745757,8101.7247421,2459391.4494510
"4442.01",446158352,"PC",4.0434287,8960.0000000,2459910.3948320
"4443.01",158241252,"CP",1.8498567,195.4102498,2459415.1519800
"4443.02",158241252,"PC",10.3088724,372.3295802,2459393.2578250
"4444.01",158167408,"PC",5.2410659,8947.1015296,2459423.7801790
"4445.01",158388163,"KP",4.2253498,7240.8152367,2459394.5396880
"4446.01",137899948,"KP",2.4552388,44130.1605859,2459420.8036670
"4447.01",153937417,"PC",4.1596197,17837.7774982,2459392.1837210
"4448.01",138359318,"KP",1.0186989,91558.6353269,2459769.9240180
"4449.01",322046084,"PC",2.7519172,9811.0000000,2460338.4338510
"4450.01",373017346,"PC",10.6925011,1200.0000000,2459759.8775590
"4451.01",23229805,"PC",8.8517354,1034.8661285,2459778.5500720
"4452.01",229581160,"PC",3.4149091,13219.6475165,2459911.8461480
"4453.01",243333538,"FP",2.9985667,28040.9068572,2459772.7539490
"4454.01",48217457,"KP",3.1208396,17027.4064902,2459422.7678200
"4455.01",138644215,"KP",1.5449334,4941.8700913,2459420.5804290
"4456.01",27774415,"KP",4.9427985,11349.4838661,2459422.7733990
"4457.01",299220166,"KP",3.2175184,12691.8036893,2459770.3853460
"4458.01",229671380,"PC",3.9393710,4051.5089426,2459392.5762510
"4459.01",230129753,"PC",5.7475343,11890.0000000,2459840.4586840
"4460.01",461635621,"PC",28.6648749,1025.0000000,2460437.0311990
"4461.01",149282072,"FP",3.7006742,840.0000000,2459761.9427590
"4462.01",76420654,"CP",4.9133022,2040.0000000,2459789.4192510
"4463.01",8599009,"CP",2.8806900,10380.0000000,2459766.9558340
"4464.01",441589581,"PC",8.0379975,320.0000000,2459602.5665460
"4466.01",268604331,"KP",5.0141991,6026.1260070,2459799.9012920
"4467.01",48506505,"KP",7.7942155,2950.7357104,2459420.8120520
"4468.01",441763252,"PC",2.7708596,22640.0000000,2459848.5543220
"4469.01",75262942,"KP",2.6634154,37522.9489500,2459421.4628370
"4470.01",256364928,"KP",2.2185748,25854.2144559,2459770.4104210
"4471.01",27318774,"KP",3.2432488,17481.8216448,2459422.9077930
"4472.01",63211674,"KP",8.6004516,3575.6614227,2459422.5013430
"4473.01",122441491,"KP",3.7970076,16421.7314916,2459420.4129530
"4474.01",264508014,"KP",3.3119026,7620.7493837,2459422.5099960
"4475.01",159098316,"KP",3.5787570,11391.7385882,2459422.6077690
"4476.01",399794420,"KP",1.5947535,15065.2565497,2459421.0776460
"4477.01",64531556,"FP",7.8127906,8120.0000000,2459813.9399210
"4478.01",233823679,"PC",2.7586362,4240.0000000,2459819.7875150
"4479.01",126606859,"CP",1.1589013,3470.6759302,2459797.4063420
"4480.01",377873569,"KP",3.8493846,1372.2876678,2459771.4421860
"3125.01",160023,"PC",6.7565519,5200.0000000,2459358.4432910
"3126.01",454876465,"PC",1.8246123,16080.0000000,2459386.7938530
"3127.01",17361,"APC",3.6065570,9930.0000000,2459357.9457640
"3128.01",453677947,"PC",2.3155132,1520.0000000,2459386.5884980
"3129.01",4711,"PC",2.3348152,5310.0000000,2459358.0792330
"3131.01",2876,"PC",2.6274574,21660.0000000,2459357.0470210
"3132.01",448923766,"PC",2.2664085,10240.0000000,2459385.1106240
"3133.01",448775221,"PC",4.0902788,5060.0000000,2459388.7231270
"3134.01",448688668,"PC",2.2308431,10950.0000000,2458649.5891380
"3135.01",448098793,"PC",3.7065603,15010.0000000,2459357.9450930
"3136.01",418471796,"PC",2.6841894,29670.0000000,2459388.2721140
"3137.01",395514100,"PC",1.8823821,21038.6119972,2460069.6386250
"3138.01",270347814,"PC",2.8740048,25890.0000000,2458623.0635610
"3139.01",48661942,"PC",3.9628496,4480.0000000,2459354.8407660
"3140.01",394900138,"PC",3.0932735,10900.0000000,2459386.5792490
"3141.01",394443982,"PC",4.4338805,9180.0000000,2459382.0584380
"3142.01",387791274,"PC",1.1536561,40190.0000000,2459360.0851410
"3143.01",384244834,"PC",2.9902369,6460.0000000,2459354.8341360
"3144.01",361176558,"PC",3.7724947,9180.0000000,2459383.2643380
"3145.01",360816296,"PC",3.5505931,15700.0000000,2459382.3288390
"3146.01",360816293,"FP",3.5506084,16040.0000000,2458650.9055930
"3147.01",359572563,"PC",1.5256634,16180.0000000,2459386.3925090
"3148.01",323980895,"PC",4.2814436,4910.0000000,2459387.9852480
"3149.01",296670796,"PC",1.1542402,15460.0000000,2459359.7108810
"3150.01",195256633,"PC",5.3430663,7220.0000000,2459357.8313100
"3151.01",36607746,"PC",1.7257597,13880.0000000,2459358.4122330
"3152.01",467484304,"PC",0.7815064,8410.0000000,2459359.0183350
"3153.01",466318137,"FP",1.1216021,3599.1066292,2460014.8054400
"3154.01",465176038,"PC",4.0333818,13745.2980794,2460014.8772380
"3155.01",457272901,"APC",4.6492201,7880.0000000,2459355.2820920
"3156.01",457110913,"APC",0.7463239,24240.0000000,2459359.1010670
"3157.01",456962262,"PC",2.8823183,66566.1005931,2460043.1380800
"3158.01",451254008,"PC",6.8561604,5540.0000000,2459329.4668260
"3159.01",449549170,"FP",1.4753526,870.0000000,2460068.9141550
"3160.01",440872576,"PC",3.9712794,8670.0000000,2459355.8233450
"3161.01",438777551,"PC",1.4010338,13310.0000000,2460041.7740020
"3162.01",433546897,"PC",1.5755252,3712.6009177,2460041.7297160
"3163.01",425316308,"PC",3.0749168,8540.0000000,2459357.8948770
"3164.01",419946164,"FP",1.7765395,14020.0000000,2458623.3433940
"3165.01",419858461,"FP",2.5433707,55256.7333661,2460041.9757350
"3166.01",412371819,"PC",1.8750200,21260.0000000,2459358.6874330
"3167.01",411796826,"PC",3.0959309,14080.0000000,2459355.1987730
"3168.01",410554986,"PC",5.1745185,10490.0000000,2459354.5678700
"3169.01",403911354,"PC",4.4814049,10170.0000000,2459325.5521680
"3170.01",400712525,"PC",1.8923031,4800.0000000,2459356.7238540
"3171.01",399058051,"PC",1.5706704,16439.1877398,2460041.2476520
"3172.01",398502253,"PC",3.0031058,6677.7862161,2460043.4809630
"3173.01",398466662,"PC",8.7719993,5010.0000000,2459347.1574970
"3174.01",392112968,"FP",1.1960086,11770.0000000,2460041.5928170
"3175.01",391510223,"PC",1.6546269,24077.1521821,2460014.6857220
"3176.01",389999924,"FP",4.7606207,7813.8313853,2460015.7192840
"3177.01",383410746,"PC",2.1146550,24130.0000000,2459359.6339940
"3178.01",381996371,"PC",2.9331094,14410.0000000,2459359.1155090
"3179.01",378227267,"PC",4.7076648,16490.0000000,2459327.5657550
"3180.01",372960748,"PC",2.0963263,7200.0000000,2459359.7422470
"3181.01",372596796,"FP",3.5366743,13180.0000000,2458617.0318660
"3182.01",372448111,"PC",5.0700956,3570.0000000,2459357.0421030
"3183.01",370385007,"PC",4.2174286,7050.0000000,2459360.2511740
"3184.01",366248595,"PC",3.6071588,4270.0000000,2459358.9697050
"3185.01",363661031,"PC",3.5601365,4630.0000000,2459355.3038050
"3186.01",363632843,"PC",3.6130857,12550.1377027,2460014.4499760
"3187.01",245027119,"PC",2.0084283,1310.0000000,2459359.0795260
"3188.01",363202582,"PC",1.5659063,6810.0000000,2459359.2727000
"3189.01",361998994,"FP",1.8499600,9350.0000000,2458622.1891940
"3190.01",344745774,"PC",2.6698560,6480.0000000,2460070.2085720
"3191.01",342375120,"PC",4.4367891,4940.0000000,2459355.8037260
"3192.01",336613507,"PC",2.2350331,20880.0000000,2459356.6909000
"3193.01",334757798,"PC",2.3019268,12000.0000000,2458623.3155690
"3194.01",333511802,"PC",3.6179419,14890.0000000,2459353.9032390
"3195.01",332880327,"PC",0.6676722,3440.0000000,2459360.0962240
"3196.01",331297805,"PC",4.9816829,11450.0000000,2459351.7871590
"3197.01",331160996,"PC",2.1972485,30680.0000000,2458623.4637830
"3198.01",121625070,"PC",2.1271199,14960.0000000,2459359.0167770
"3199.01",330885564,"PC",0.6756067,3480.0000000,2459359.8352750
"3200.01",330014070,"PC",6.3087809,7450.0000000,2459356.7237410
"3201.01",329921262,"PC",2.3631898,5219.1809316,2460042.5498760
"3202.01",329691586,"PC",1.5169786,2720.0000000,2459358.0040960
"3203.01",329609449,"PC",4.2442882,7530.0000000,2459358.5420260
"3204.01",326662822,"PC",4.0446543,11170.0000000,2459353.1579130
"3205.01",322862882,"FP",1.2361087,19760.0000000,2459359.4645320
"3206.01",321802774,"PC",1.9405161,5930.0000000,2459357.9152550
"3207.01",320994166,"PC",4.0996864,20570.0000000,2460070.1305930
"3208.01",319949055,"PC",2.3577049,7210.0000000,2459356.0161260
"3209.01",319806044,"PC",1.3509356,6060.0000000,2459358.0662730
"3210.01",318668441,"PC",2.2364485,17380.0000000,2459359.9087640
"3211.01",323002911,"PC",3.5949457,5810.0000000,2459384.2467370
"3212.01",316236118,"PC",4.1943867,27860.0000000,2459353.4533780
"3213.01",314013231,"APC",2.5395579,24200.0000000,2459357.5295360
"3214.01",312508092,"PC",5.7759952,9030.0000000,2459355.3742170
"3215.01",307888842,"PC",1.2008331,5800.0000000,2459359.4947590
"3216.01",306547699,"FP",2.6985136,13510.0000000,2459356.2413040
"3217.01",309436531,"FP",3.2136333,7810.0000000,2459383.9669290
"3218.01",305739565,"CP",3.3704313,5610.0000000,2459329.3343040
"3219.01",305492348,"PC",3.2969977,8860.0000000,2459358.2736360
"3220.01",304950588,"FP",7.4316274,13740.0000000,2459350.8573520
"3221.01",303883880,"FP",0.8970184,12070.0000000,2459359.5988100
"3222.01",303686889,"PC",5.6320791,3600.0000000,2459359.9396050
"3223.01",297668572,"PC",4.6337350,48110.0000000,2459358.7757250
"3224.01",297457992,"PC",2.8317721,12860.0000000,2459358.0534780
"3225.01",401952328,"PC",9.1509453,3110.0000000,2459357.3639990
"3226.01",295233473,"PC",2.3720554,4350.0000000,2460069.3453580
"3227.01",294385899,"PC",8.9522767,6280.0000000,2459342.9451800
"3228.01",294365631,"PC",1.8118703,5510.0000000,2459358.1501330
"3229.01",290263093,"PC",5.2122800,8950.0000000,2459355.1671160
"3230.01",289445553,"PC",1.8200065,15750.0000000,2459357.4884060
"3231.01",280857321,"PC",2.1738256,2730.0000000,2460042.8036640
"3232.01",269439355,"PC",3.3898234,1840.0000000,2458621.0302200
"3233.01",265633507,"APC",0.9787891,6770.0000000,2459331.7694050
"3234.01",260776145,"PC",10.7012764,25250.0000000,2459321.3768770
"3235.01",243641947,"CP",2.5926199,78210.0000000,2459355.5540210
"3236.01",242460075,"FP",2.9098435,9480.0000000,2459356.4890510
"3237.01",242389810,"PC",3.0271374,22110.0000000,2459357.1305310
"3238.01",241752370,"PC",3.2247460,11350.0000000,2458619.0893320
"3239.01",241569046,"PC",2.2310803,12565.1881618,2460043.0844730
"3240.01",241514551,"PC",3.8600722,16960.0000000,2459357.9144110
"3241.01",241326434,"PC",6.8380862,34050.0000000,2459351.7262650
"3242.01",209923610,"PC",3.0001627,10600.0000000,2459356.2304770
"3243.01",209707800,"PC",2.0519085,10320.0000000,2459359.3475160
"3244.01",208091447,"PC",4.6606892,6370.0000000,2458620.9515740
"3245.01",203476998,"PC",2.8977031,10130.0000000,2459354.7661430
"3246.01",179715231,"PC",4.3197540,10910.0000000,2459351.8995770
"3247.01",167597352,"PC",5.3305676,5820.0000000,2459350.5799020
"3248.01",165667705,"PC",3.2782956,8280.0000000,2459329.0664070
"3249.01",159262969,"PC",3.2420704,10600.0000000,2459360.0946980
"3250.01",125424836,"PC",3.2806578,9820.0000000,2459330.6101530
"3251.01",121194926,"PC",2.0694143,2900.0000000,2459357.4703110
"3252.01",112037211,"PC",4.3636327,10410.0000000,2459352.7035690
"3253.01",112037203,"FP",4.3622356,18670.0000000,2458619.6061930
"3254.01",107506563,"PC",1.6832809,12430.0000000,2459357.8157590
"3255.01",83395136,"PC",2.2458338,10280.0000000,2459359.3632600
"3256.01",322901324,"PC",6.3096313,4370.0000000,2459379.2291570
"3257.01",76505260,"FP",2.5336422,13290.0000000,2459356.4417410
"3258.01",369789627,"PC",1.2279610,2260.0000000,2459360.1048270
"3259.01",68523365,"PC",3.4470312,15240.0000000,2459359.4401430
"3260.01",370138999,"PC",11.4520097,1500.0000000,2459365.4483370
"3261.01",358070912,"CP",0.8831279,2068.0674877,2460014.9628100
"3262.01",280096473,"PC",12.8770845,7385.1208646,2460018.7101130
"3263.01",469821652,"PC",5.6155837,2690.0000000,2460101.9035470
"3264.01",468055102,"PC",3.3133491,8900.0000000,2459057.2596680
"3265.01",466167563,"PC",3.3792968,6680.0000000,2459060.2444130
"3266.01",451566438,"PC",3.7462806,6670.0000000,2459383.4303130
"3267.01",410372968,"PC",2.7674682,5740.0000000,2460098.3172330
"3268.01",410358456,"PC",1.8641295,4130.0000000,2459387.3347710
"3269.01",410314178,"PC",4.1320310,4220.0000000,2459385.6607270
"3270.01",407922734,"PC",6.4751256,23500.0000000,2459384.7234970
"3271.01",406236094,"PC",4.1394473,4070.0000000,2459052.5653370
"3272.01",388280249,"PC",3.1467140,7360.0000000,2459387.0574540
"3273.01",372443687,"PC",4.2955192,20630.0000000,2459052.9583710
"3274.01",360822008,"PC",2.9075077,10020.0000000,2459056.4608550
"3275.01",325275736,"PC",20.5020769,17680.0000000,2459027.7406470
"3276.01",320327056,"PC",7.0327412,17290.0000000,2459048.0535160
"3277.01",319568619,"PC",1.5265889,23630.0000000,2459058.4392810
"3278.01",304130406,"PC",3.2464257,8430.0000000,2458680.8146410
"3280.01",290302491,"PC",3.8348994,4600.0000000,2459054.0496550
"3281.01",254142310,"PC",9.3108074,2860.0000000,2459052.4243760
"3282.01",219924802,"APC",2.9478339,5030.0000000,2459056.3065990
"3283.01",201660996,"PC",3.5022210,13290.0000000,2459055.6294820
"3284.01",166220082,"PC",0.8102219,820.0000000,2459059.4233890
"3285.01",114181798,"PC",2.7022764,11200.0000000,2459058.9948860
"3286.01",113648563,"PC",2.0325685,18260.0000000,2459060.3160710
"3287.01",113117112,"PC",2.7176413,12100.0000000,2459055.3359900
"3288.01",79920467,"PC",1.4338615,31360.0000000,2459057.7307580
"3289.01",31786438,"PC",1.4259934,4670.0000000,2459059.5276980
"3290.01",31697707,"FP",3.9109460,5210.0000000,2459059.7673490
"3291.01",464593883,"PC",9.0653768,8550.0000000,2458672.6023120
"3292.01",464481762,"PC",4.2545208,9168.7791674,2460099.8053910
"3293.01",464445045,"PC",2.5896590,7430.0000000,2458679.9542720
"3294.01",464280516,"PC",2.5658729,10050.0000000,2458680.3608210
"3295.01",456574511,"PC",3.4379994,8370.0000000,2458676.0596850
"3296.01",456560485,"PC",5.9493696,10370.0000000,2458678.2046130
"3297.01",451538240,"PC",3.9349141,7660.0000000,2459382.0280300
"3298.01",407772585,"PC",3.0537856,12440.0000000,2459388.7249510
"3299.01",390723664,"PC",2.9264345,7890.0000000,2458676.8161690
"3300.01",384299730,"PC",6.6926834,3180.0000000,2459381.7012170
"3301.01",384016413,"PC",5.4515930,3490.0000000,2459380.9423130
"3302.01",383299778,"APC",1.5570251,4220.0000000,2460069.6721420
"3303.01",381982417,"PC",8.6187455,3430.0000000,2459384.9192060
"3304.01",381789320,"PC",3.4930546,7980.0000000,2459384.9584970
"3305.01",380775661,"PC",2.0252890,18480.0000000,2459388.2290400
"3306.01",369861731,"FP",3.8780401,5030.0000000,2459387.0957410
"3307.01",369861728,"PC",3.8784358,9620.0000000,2458681.2938280
"3308.01",365554300,"APC",0.7614693,5980.0000000,2459388.7273070
"3309.01",365021641,"PC",7.4832824,12910.0000000,2459382.0764950
"3310.01",364072092,"PC",1.3828196,10030.0000000,2459387.2298230
"3311.01",337274055,"FP",4.8435717,6120.0000000,2459383.5904410
"3312.01",332314607,"PC",5.3890264,29490.0000000,2458672.4989320
"3313.01",327210623,"FP",2.1284230,11080.0000000,2459384.9572130
"3314.01",315398848,"PC",1.3677581,5840.0000000,2458679.6351600
"3315.01",312030014,"PC",5.2330803,6900.0000000,2459386.2169840
"3316.01",311565540,"PC",4.0668012,10210.0000000,2459385.0885300
"3317.01",311292015,"PC",2.9519989,8270.0000000,2459385.0432040
"3318.01",310854881,"PC",12.8777188,21210.0000000,2459374.8004020
"3319.01",310267134,"FP",0.5438807,3390.0000000,2458681.7133500
"3320.01",307320565,"PC",2.6257480,4650.0000000,2459387.9644110
"3321.01",306648160,"CP",3.6525305,9770.0000000,2458681.4889200
"3322.01",306357884,"APC",1.0571733,2140.0000000,2459387.9112460
"3323.01",305512837,"FP",3.0223957,14800.0000000,2459386.3577340
"3324.01",304695574,"PC",2.8090597,6430.0000000,2459386.6402010
"3325.01",303617735,"PC",4.2732096,5870.0000000,2459382.5858190
"3326.01",301455423,"PC",1.0664194,14350.0000000,2459387.1022530
"3327.01",292477426,"PC",4.1794516,4480.0000000,2459382.1565190
"3328.01",276647494,"PC",10.1923252,1730.0000000,2459369.7230200
"3329.01",256158543,"PC",5.0648278,9920.0000000,2459386.7883510
"3330.01",255768108,"PC",1.0815202,9050.0000000,2459387.7361480
"3331.01",194795551,"CP",2.0180196,15190.0000000,2459383.7604850
"3332.01",194179013,"FP",3.1785277,20330.0000000,2459384.1512350
"3333.01",193782529,"PC",3.9823479,32030.0000000,2458674.7814850
"3334.01",160930264,"PC",1.9242952,12690.0000000,2458680.8628060
"3335.01",120033290,"PC",2.2653940,4540.0000000,2458682.0736910
"3336.01",119950057,"PC",10.1822686,12570.0000000,2458681.5030160
"3337.01",119089245,"PC",1.2436504,7630.0000000,2459388.9537010
"3338.01",86419190,"PC",1.4893582,8600.0000000,2459385.1936190
"3339.01",86021841,"PC",3.7465541,12890.0000000,2459386.4586530
"3340.01",76761591,"APC",11.9680280,9480.0000000,2459376.8187740
"3341.01",75919790,"PC",8.6369598,13620.0000000,2459386.2249170
"3342.01",75076261,"PC",5.9709305,11800.0000000,2459383.4173730
"3343.01",58046864,"FP",2.3651663,15360.0000000,2458680.4761000
"3344.01",57093805,"PC",3.2229781,9310.0000000,2458678.6535440
"3346.01",6404965,"PC",4.8692603,5510.0000000,2458681.3812720
"3347.01",131581531,"FP",3.0591641,2110.0000000,2459251.4785620
"3348.01",131347421,"PC",2.6156239,2340.0000000,2459250.9612810
"3349.01",50909831,"APC",2.0272642,4320.0000000,2459225.6521720
"3350.01",4959676,"PC",2.2358979,610.0000000,2459988.8460540
"3351.01",941340744,"PC",4.3115290,9820.0000000,2459327.2356500
"3352.01",33840683,"PC",13.8198966,288.2987782,2460952.9922720
"3353.01",391903064,"CP",4.6658007,565.0000000,2460174.1499800
"3353.02",391903064,"PC",8.8176457,645.0000000,2460167.7895820
"3355.01",382045742,"PC",15.6600896,400.0000000,2459362.1490500
"3356.01",229138584,"PC",2.9122454,1210.0000000,2459136.4641440
"3357.01",412259468,"FP",2.6535777,1446.2753601,2459229.6841040
"3358.01",146244533,"FP",8.8088443,3550.0000000,2459296.5563890
"3359.01",360714300,"PC",15.8118347,601.0000000,2460013.9968040
"3360.01",342343963,"APC",16.7375044,2570.0000000,2459296.7995900
"3361.01",440324561,"APC",10.5634342,11150.0000000,2459293.1246870
"3362.01",464300749,"CP",18.0953159,3176.0000000,2460031.2409340
"3363.01",385858569,"PC",9.7433732,1566.0000000,2460007.7932730
"3364.01",280655495,"CP",5.8769438,7168.7849256,2459990.1595600
"3365.01",34297761,"PC",5.3928876,7447.1137923,2459992.6945280
"3366.01",220547837,"PC",8.4562659,8430.0000000,2459328.3223300
"3367.01",131730580,"PC",3.7493233,1170.0000000,2459991.7943060
"3368.01",131419624,"PC",7.2611991,3980.0000000,2459276.0672820
"3369.01",190981760,"FP",3.5463582,6020.0000000,2459278.8249260
"3370.01",131250246,"PC",2.3506831,1940.0000000,2459990.5396130
"3371.01",186470510,"PC",3.5071842,3155.9223023,2459963.8433560
"3372.01",131036011,"FP",11.0701242,11750.0000000,2459273.4047040
"3373.01",186459119,"PC",6.5346050,6530.0000000,2459968.5011170
"3374.01",131025778,"PC",2.6543295,18470.0000000,2459251.4914730
"3375.01",185482513,"FP",1.2368321,1930.0000000,2459279.8315100
"3376.01",130797885,"PC",4.7260751,6910.0000000,2459271.0052920
"3377.01",184670625,"FP",0.5241284,2400.0000000,2459278.3834050
"3378.01",133655284,"PC",2.6101478,2843.8872049,2459964.5408640
"3379.01",130191319,"FP",1.6117444,3120.0000000,2459250.6151920
"3380.01",176148945,"APC",2.0086823,1150.0000000,2459249.8472360
"3381.01",129881395,"FP",3.3630421,20990.0000000,2459252.6967430
"3382.01",13737885,"PC",4.4575332,2900.0000000,2459252.3681030
"3383.01",175317833,"PC",9.7325799,11099.2665877,2459988.8400250
"3384.01",118603213,"PC",1.8592079,3150.0000000,2459277.0236950
"3385.01",175079720,"FP",2.2623261,2940.0000000,2459274.9692300
"3386.01",174426662,"PC",0.8855539,1900.0000000,2458540.3268900
"3387.01",118072143,"PC",2.7678404,9160.0000000,2459962.8249380
"3388.01",173860688,"FP",0.8456570,390.0000000,2458541.4143790
"3389.01",419419534,"FP",1.6801480,1420.0000000,2459278.7943880
"3390.01",96055535,"APC",5.4033373,14900.0000000,2459278.5611590
"3391.01",173824688,"PC",4.7131119,10492.6573132,2459963.2544630
"3392.01",80174172,"FP",1.1104301,4870.0000000,2459278.7292720
"3393.01",173260345,"PC",5.2059716,9210.0000000,2458538.3894630
"3394.01",59536337,"PC",7.8373997,2880.0000000,2459966.0838300
"3395.01",170405772,"PC",3.2730247,4030.0000000,2459248.3805420
"3396.01",56630436,"PC",6.4700007,14835.6486181,2459968.4565640
"3397.01",154616309,"PC",3.6250244,11380.0000000,2459248.5087030
"3398.01",46999289,"PC",6.2088405,2992.8361072,2459993.6681880
"3399.01",153197346,"FP",2.6424470,4700.0000000,2458540.4919910
"3400.01",437215469,"PC",3.8036198,17890.0000000,2459252.9970550
"3401.01",26051436,"PC",3.6689529,14780.0000000,2459275.5916970
"3402.01",152685831,"FP",3.4714171,3580.0000000,2459250.8563720
"3403.01",133107143,"PC",11.2205176,10721.0265817,2459968.9851570
"3404.01",18795429,"PC",2.5087868,15750.0000000,2459276.8228630
"3405.01",152326573,"PC",6.1458884,12900.0000000,2459244.4979610
"3406.01",410159011,"PC",2.6233540,8790.0000000,2459279.3595360
"3407.01",152005053,"PC",1.3847905,4150.0000000,2459251.7538860
"3408.01",7904580,"FP",15.8346011,18000.0000000,2459249.6204100
"3409.01",405485201,"PC",7.7605254,2060.0000000,2459278.4159120
"3410.01",238012337,"PC",3.9791023,4000.0000000,2459273.3399310
"3411.01",150424946,"PC",7.0628019,13490.0000000,2459242.4892930
"3412.01",396794358,"PC",3.1405783,8570.0000000,2459278.6404620
"3413.01",149745822,"PC",4.7114264,5410.0000000,2459245.8697320
"3414.01",131348451,"PC",9.7355768,2590.0000000,2459272.5104110
"3415.01",386456916,"PC",3.5714448,4090.0000000,2459965.6946010
"3416.01",145910571,"PC",2.3626917,7280.0000000,2459277.1560630
"3417.01",332710679,"PC",2.7194615,18840.0000000,2459279.3520820
"3418.01",437144507,"PC",7.3039869,7722.2055378,2459963.7519710
"3419.01",145904365,"PC",7.9969538,19120.0000000,2459265.1909500
"3420.01",293978434,"FP",1.5971426,2150.0000000,2458540.8621650
"3421.01",145023816,"PC",2.8389301,6210.0000000,2459963.7805520
"3422.01",286099128,"KP",3.7788779,17654.0731284,2459964.3440710
"3423.01",144970275,"FP",2.5313424,5830.0000000,2459248.4787130
"3424.01",283702603,"FP",0.6691882,2850.0000000,2459279.4713540
"3425.01",144682439,"PC",0.7654150,2740.0000000,2459963.1158710
"3426.01",277833423,"PC",6.1786733,16990.0000000,2459570.3580290
"3427.01",144467913,"PC",2.9526508,9320.0000000,2459248.8939000
"3428.01",271486001,"PC",5.3945125,1430.0000000,2459964.8141560
"3429.01",134551640,"PC",13.9311096,6720.0000000,2459251.2547910
"3430.01",118329434,"APC",5.0949767,4150.0000000,2459243.2229630
"3431.01",270649648,"PC",3.9196950,12270.0000000,2459247.4317560
"3432.01",133849258,"PC",9.1480740,22476.4703198,2459969.2645880
"3433.01",270471065,"PC",2.7765784,5710.0000000,2459246.8951200
"3434.01",270457662,"PC",3.1510024,4700.0000000,2459249.5490670
"3435.01",238162973,"FP",11.8885643,35450.0000000,2459260.0359820
"3436.01",132320310,"FP",1.3955317,960.0000000,2459277.0910980
"3437.01",132313173,"PC",4.9873145,16931.1672966,2459967.0782180
"3438.01",455272393,"PC",1.6660179,2090.0000000,2459990.0427820
"3439.01",394338713,"PC",5.9349921,9840.0000000,2459385.9746290
"3440.01",208030798,"FP",1.7167587,13620.0000000,2458650.3260660
"3441.01",393196631,"PC",4.2594558,7500.0000000,2459384.8463130
"3442.01",207981861,"PC",3.4569274,20700.0000000,2459380.4457120
"3443.01",392995938,"PC",1.0078907,1790.0000000,2459358.7072360
"3444.01",161299119,"PC",2.7188122,12150.0000000,2459384.5354800
"3445.01",364431259,"PC",2.9866836,14000.0000000,2459382.3776600
"3446.01",149022647,"PC",1.8528946,19670.0000000,2459359.7025160
"3447.01",363749415,"PC",3.6562554,4970.0000000,2459382.7319660
"3448.01",143934343,"PC",2.1642912,22950.0000000,2459357.7093950
"3449.01",363083571,"PC",3.8249546,7630.0000000,2459385.4344010
"3450.01",126125073,"PC",3.6387748,4610.0000000,2459353.6475170
"3451.01",361710792,"PC",8.7234738,10750.0000000,2459380.1140500
"3452.01",360475034,"PC",2.8372178,4060.0000000,2459388.6224370
